politician,polltype,subgroup,start_date,end_date,pollster_rating_name,sample_size,raw_sample_size,population,weight,approve,disapprove,approve_adjusted,disapprove_adjusted,tracking,url,poll_id,question_id,created_at,timestamp,pollster_rating_id,subpopulation
Joe Biden,potus-approve,All polls,9/15/2023,9/19/2023,WPA Intelligence,1005,1005,rv,0.819628845,46,54,42.95387122,54.34441733,NA,https://projects.fivethirtyeight.com/polls/20230921_US_WPAi.pdf,84213,181982,9/21/2023,2023-11-10T14:34:52Z,383,NA
Joe Biden,potus-approve,All polls,9/13/2023,9/19/2023,Morning Consult,7164,45000,a,1.360249949,40,53,38.85022411,54.27166628,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,84206,181953,9/21/2023,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,9/17/2023,9/19/2023,YouGov,1500,1500,a,0.484350618,41,55,41.01152528,55.6618537,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_Os7FqGN.pdf,84192,181866,9/20/2023,2023-11-10T14:34:52Z,391,NA
Joe Biden,potus-approve,All polls,9/7/2023,9/18/2023,YouGov,3098,3098,rv,0.583586075,45,53,44.01152528,52.98745216,NA,https://www.liberalpatriot.com/p/tlpyougov-2024-presidential-election,84247,182237,9/26/2023,2023-11-10T14:34:52Z,391,NA
Joe Biden,potus-approve,All polls,9/16/2023,9/18/2023,Tarrance Group,500,500,lv,0.578121613,43.3,51.5,41.35665473,51.96647807,NA,https://www.accesswire.com/786143/republican-main-street-partnership-unveils-new-polling-of-american-voters-on-looming-government-shutdown,84222,182040,9/22/2023,2023-11-10T14:34:52Z,333,NA
Joe Biden,potus-approve,All polls,9/17/2023,9/18/2023,Emerson College,1125,1125,rv,0.867182419,41.3,47.4,40.75781342,49.93992021,NA,https://emersoncollegepolling.com/september-2023-national-poll-a-trump-bump-in-gop-primary/,84190,181822,9/20/2023,2023-11-10T14:34:52Z,88,NA
Joe Biden,potus-approve,All polls,9/14/2023,9/18/2023,YouGov,1636,1636,a,0.505831509,38,56,38.01152528,56.6618537,NA,https://news.yahoo.com/trump-pulls-even-with-biden-in-yahoo-newsyougov-poll-200517364.html,84188,181763,9/19/2023,2023-11-10T14:34:52Z,391,NA
Joe Biden,potus-approve,All polls,9/17/2023,9/17/2023,Redfield & Wilton Strategies,1500,1500,rv,0.70805148,36,46,37.84596707,52.97624053,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-17-september-2023/?utm_source=rss&utm_medium=rss&utm_campaign=joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-17-september-2023,84217,182026,9/22/2023,2023-11-10T14:34:52Z,562,NA
Joe Biden,potus-approve,All polls,9/13/2023,9/14/2023,RMG Research,1000,1000,rv,0.408793713,40,58,39.13977063,57.32014023,NA,https://twitter.com/RMG_Research/status/1705267986695631181?s=20,84219,182037,9/22/2023,2023-11-10T14:34:52Z,555,NA
Joe Biden,potus-approve,All polls,9/13/2023,9/14/2023,Harris Insights & Analytics,2103,2103,rv,0.838376008,42,54,39.37972414,53.85174531,NA,https://harvardharrispoll.com/wp-content/uploads/2023/09/HHP_Sept23_KeyResults.pdf,84165,181603,9/15/2023,2023-11-10T14:34:52Z,133,NA
Joe Biden,potus-approve,All polls,9/10/2023,9/14/2023,Rasmussen Reports,1500,1500,lv,0.70805148,47,52,45.88480563,48.87489544,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,84161,181592,9/15/2023,2023-11-10T14:34:52Z,277,NA
Joe Biden,potus-approve,All polls,8/17/2023,9/12/2023,Lord Ashcroft Polls,7164,20000,a,1.360249949,41,55,39.76338934,54.82290028,NA,http://lordashcroftpolls.com/wp-content/uploads/2023/10/Lord-Ashcroft-Polls-The-Road-to-the-Primaries.pdf,84533,184713,11/2/2023,2023-11-10T14:34:52Z,560,NA
Joe Biden,potus-approve,All polls,9/11/2023,9/12/2023,RMG Research,1000,1000,rv,0.408793713,42,56,41.13977063,55.32014023,NA,https://twitter.com/RMG_Research/status/1705267986695631181?s=20,84220,182038,9/22/2023,2023-11-10T14:34:52Z,555,NA
Joe Biden,potus-approve,All polls,9/9/2023,9/12/2023,Beacon Research/Shaw & Co. Research,1012,1012,rv,0.822478321,41,58,38.31540737,56.2041853,NA,https://www.foxnews.com/official-polls/fox-news-poll-voters-split-over-biden-impeachment-inquiry,84158,181602,9/15/2023,2023-11-10T14:34:52Z,103,NA
Joe Biden,potus-approve,All polls,9/6/2023,9/12/2023,Morning Consult,7164,45000,a,1.360249949,40,52,38.85022411,53.27166628,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,84151,181498,9/14/2023,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,9/9/2023,9/12/2023,Civiqs,1149,1149,rv,0.876383551,39,52,41.12819048,49.92980288,NA,https://civiqs.com/reports/2023/9/12/report-americans-want-a-retirement-age-for-political-leaders-and-supreme-court-justices,84142,181476,9/13/2023,2023-11-10T14:34:52Z,471,NA
Joe Biden,potus-approve,All polls,9/10/2023,9/12/2023,YouGov,1500,1500,a,0.578121613,38,57,38.01152528,57.6618537,NA,https://docs.cdn.yougov.com/0d5jmcbf98/econtoplines.pdf,84136,181340,9/13/2023,2023-11-10T14:34:52Z,391,NA
Joe Biden,potus-approve,All polls,8/25/2023,9/11/2023,Project Home Fire,2008,2008,rv,1.158553404,40,50,39.0261908,52.37586869,NA,https://centerforpolitics.org/crystalball/articles/center-for-politics-study-indicates-many-americans-favor-actions-that-challenge-constitutional-bounds-to-serve-partisan-aims/,84443,183757,10/18/2023,2023-11-10T14:34:52Z,802,NA
Joe Biden,potus-approve,All polls,9/7/2023,9/11/2023,Global Strategy Group/GBAO (Navigator Research),1000,1000,rv,0.817587425,39,57,37.62789904,55.46515112,NA,https://navigatorresearch.org/most-americans-support-bidens-alternative-to-forgive-student-loan-debt/,84240,182143,9/26/2023,2023-11-10T14:34:52Z,413,NA
Joe Biden,potus-approve,All polls,9/7/2023,9/11/2023,AP-NORC,1146,1146,a,0.875238699,40,59,37.76047761,56.65171071,NA,https://apnorc.org/projects/bipartisan-approval-for-medicares-ability-to-negotiate-drug-prices/,84164,181599,9/15/2023,2023-11-10T14:34:52Z,397,NA
Joe Biden,potus-approve,All polls,9/6/2023,9/11/2023,Harris Insights & Analytics,3015,3015,rv,1.360249949,43,52,40.37972414,51.85174531,NA,https://themessenger.com/politics/trump-biden-remain-in-dead-heat-exclusive,84140,181463,9/13/2023,2023-11-10T14:34:52Z,133,NA
Joe Biden,potus-approve,All polls,9/7/2023,9/11/2023,Quinnipiac University,1910,1910,a,1.129928302,36,57,39.82756237,55.93794908,NA,https://poll.qu.edu/poll-release?releaseid=3878,84138,181436,9/13/2023,2023-11-10T14:34:52Z,267,NA
Joe Biden,potus-approve,All polls,9/7/2023,9/10/2023,McLaughlin & Associates,2000,2000,lv,1.156243225,41.6,58.3,39.09432313,56.4835337,NA,https://americasnewmajorityproject.com/more-than-50-say-they-plan-to-vote-early/,84144,181491,9/14/2023,2023-11-10T14:34:52Z,203,NA
Joe Biden,potus-approve,All polls,9/8/2023,9/10/2023,Ipsos,1029,1029,a,0.829357718,41.61,52.34,41.00499099,52.43073048,NA,https://graphics.reuters.com/USA-BIDEN/POLL/nmopagnqapa/index.html,84134,181330,9/12/2023,2023-11-10T14:34:52Z,154,NA
Joe Biden,potus-approve,All polls,9/5/2023,9/8/2023,YouGov,2335,2335,a,0.721301804,40,60,40.01152528,60.6618537,NA,https://www.cbsnews.com/news/age-president-senator-performance-concerns-outweigh-benefits-of-experience/,84117,181280,9/11/2023,2023-11-10T14:34:52Z,391,NA
Joe Biden,potus-approve,All polls,9/6/2023,9/7/2023,RMG Research,1000,1000,rv,0.408793713,41,56,40.13977063,55.32014023,NA,https://x.com/A1Policy/status/1701308340293296183?s=20,84139,181462,9/13/2023,2023-11-10T14:34:52Z,555,NA
Joe Biden,potus-approve,All polls,9/3/2023,9/7/2023,Rasmussen Reports,1500,1500,lv,0.70805148,43,55,41.88480563,51.87489544,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,84111,181211,9/8/2023,2023-11-10T14:34:52Z,277,NA
Joe Biden,potus-approve,All polls,9/5/2023,9/6/2023,RMG Research,1000,1000,rv,0.47203432,39,58,38.13977063,57.32014023,NA,https://twitter.com/RMG_Research/status/1705267986695631181?s=20,84221,182039,9/22/2023,2023-11-10T14:34:52Z,555,NA
Joe Biden,potus-approve,All polls,8/30/2023,9/5/2023,Morning Consult,7164,45000,a,1.360249949,40,52,38.85022411,53.27166628,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,84106,181171,9/7/2023,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,8/30/2023,9/5/2023,Premise,1701,1701,a,0.443320347,32,61,37.54637141,58.73637267,NA,https://projects.fivethirtyeight.com/polls/20230906_US_Premise.pdf,84096,181023,9/6/2023,2023-11-10T14:34:52Z,709,NA
Joe Biden,potus-approve,All polls,9/2/2023,9/5/2023,YouGov,1500,1500,a,0.70805148,41,53,41.01152528,53.6618537,NA,https://docs.cdn.yougov.com/8ssfdycdra/econtoplines.pdf,84095,180999,9/6/2023,2023-11-10T14:34:52Z,391,NA
Joe Biden,potus-approve,All polls,9/3/2023,9/4/2023,Redfield & Wilton Strategies,1500,1500,rv,1.001336006,38,46,39.84596707,52.97624053,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-3-4-september-2023/,84115,181259,9/8/2023,2023-11-10T14:34:52Z,562,NA
Joe Biden,potus-approve,All polls,8/30/2023,9/1/2023,TIPP Insights,1351,1351,a,0.950302513,41,49,41.03053586,54.08430198,NA,https://www.investors.com/politics/biden-approval-rating-bounces-thanks-to-investors-amid-sp-500-rally/,84079,180936,9/5/2023,2023-11-10T14:34:52Z,144,NA
Joe Biden,potus-approve,All polls,8/24/2023,8/31/2023,SurveyMonkey,7164,20191,a,1.360249949,41,56,39.78920893,54.04807269,NA,https://www.surveymonkey.com/curiosity/19th-politics-2023/,84171,181699,9/18/2023,2023-11-10T14:34:52Z,324,NA
Joe Biden,potus-approve,All polls,8/28/2023,8/31/2023,Echelon Insights,1022,1022,lv,0.82653196,41,57,38.49162013,56.03952992,NA,https://echeloninsights.com/in-the-news/august-verified-voter-omnibus/,84097,181102,9/6/2023,2023-11-10T14:34:52Z,407,NA
Joe Biden,potus-approve,All polls,8/25/2023,8/31/2023,SSRS,1503,1503,a,1.002336842,39,61,37.50909323,58.07980347,NA,https://www.cnn.com/2023/09/07/politics/cnn-poll-joe-biden-headwinds/index.html,84078,181162,9/7/2023,2023-11-10T14:34:52Z,297,NA
Joe Biden,potus-approve,All polls,8/27/2023,8/31/2023,Rasmussen Reports,1500,1500,lv,0.70805148,40,58,38.88480563,54.87489544,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,84070,180877,9/1/2023,2023-11-10T14:34:52Z,277,NA
Joe Biden,potus-approve,All polls,8/25/2023,8/30/2023,Public Religion Research Institute,2525,2525,a,1.299166742,40,57,39.1168628,55.29095488,NA,https://www.prri.org/research/threats-to-american-democracy-ahead-of-an-unprecedented-presidential-election/,84486,184148,10/25/2023,2023-11-10T14:34:52Z,428,NA
Joe Biden,potus-approve,All polls,8/24/2023,8/30/2023,"Fabrizio, Lee & Associates/GBAO",1500,1500,rv,1.001336006,42,57,40.73656682,55.29917695,NA,https://www.wsj.com/politics/elections/bidens-age-economic-worries-endanger-re-election-in-2024-wsj-poll-finds-67a7bba8,84074,180911,9/4/2023,2023-11-10T14:34:52Z,796,NA
Joe Biden,potus-approve,All polls,8/29/2023,8/30/2023,RMG Research,1000,1000,rv,0.578121613,42,56,41.13977063,55.32014023,NA,https://twitter.com/RMG_Research/status/1697657184371245450?s=20,84073,180888,9/1/2023,2023-11-10T14:34:52Z,555,NA
Joe Biden,potus-approve,All polls,8/23/2023,8/29/2023,Morning Consult,7164,45000,a,1.360249949,40,53,38.85022411,54.27166628,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,84063,181164,9/7/2023,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,8/26/2023,8/29/2023,YouGov,1500,1500,a,0.578121613,38,55,38.01152528,55.6618537,NA,https://docs.cdn.yougov.com/aif0ri8ye5/econtoplines.pdf,84039,180651,8/30/2023,2023-11-10T14:34:52Z,391,NA
Joe Biden,potus-approve,All polls,8/25/2023,8/27/2023,Big Village,2029,2029,a,1.164595819,36.6,54.7,37.58052906,56.03349054,NA,https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/08/Big-Village-Political-Poll-08.27.2023.pdf,84020,180576,8/29/2023,2023-11-10T14:34:52Z,37,NA
Joe Biden,potus-approve,All polls,8/24/2023,8/26/2023,Harris Insights & Analytics,2013,2013,rv,0.82024028,43,54,40.37972414,53.85174531,NA,https://themessenger.com/politics/harris-messenger-poll-biden-trump-in-dead-heat-ramaswamy-wins-the-debate,84019,180545,8/29/2023,2023-11-10T14:34:52Z,133,NA
Joe Biden,potus-approve,All polls,8/25/2023,8/26/2023,Emerson College,1000,1000,rv,0.578121613,43.3,47,42.75781342,49.53992021,NA,https://emersoncollegepolling.com/august-2023-national-poll-trump-debate-snub-may-open-door-for-other-candidates/,83989,180407,8/28/2023,2023-11-10T14:34:52Z,88,NA
Joe Biden,potus-approve,All polls,8/21/2023,8/25/2023,SurveyMonkey,4324,4324,a,1.360249949,41,56,39.78920893,54.04807269,NA,https://www.surveymonkey.com/curiosity/cnbc-financial-literacy-2023/,84082,180948,9/6/2023,2023-11-10T14:34:52Z,324,NA
Joe Biden,potus-approve,All polls,8/24/2023,8/25/2023,NewsNation,1000,1000,rv,0.817587425,47.6,52.35,44.03199311,50.90982915,NA,https://www.newsnationnow.com/polls/full-poll-election-education-ufos/,84081,180947,9/6/2023,2023-11-10T14:34:52Z,696,NA
Joe Biden,potus-approve,All polls,8/24/2023,8/25/2023,RMG Research,1000,1000,rv,0.578121613,42,55,41.13977063,54.32014023,NA,https://twitter.com/RMG_Research/status/1696226572791865675?s=20,84003,180488,8/28/2023,2023-11-10T14:34:52Z,555,NA
Joe Biden,potus-approve,All polls,8/23/2023,8/24/2023,Public Policy Polling,606,606,rv,0.636459122,44,50,44.11254055,51.63398872,NA,https://congressionalintegrity.org/new-poll-majority-of-voters-believe-impeachment-inquiry-of-president-biden-would-be-more-of-a-partisan-political-stunt-than-a-serious-investigation/,84054,180799,8/30/2023,2023-11-10T14:34:52Z,263,NA
Joe Biden,potus-approve,All polls,8/20/2023,8/24/2023,Rasmussen Reports,1500,1500,lv,0.70805148,46,51,44.88480563,47.87489544,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,83974,180371,8/25/2023,2023-11-10T14:34:52Z,277,NA
Joe Biden,potus-approve,All polls,8/1/2023,8/23/2023,Gallup,1014,1014,a,0.823290645,42,53,41.87637083,51.24708092,NA,https://news.gallup.com/poll/510185/biden-job-approval-higher-ukraine-race-relations.aspx,83986,180404,8/25/2023,2023-11-10T14:34:52Z,112,NA
Joe Biden,potus-approve,All polls,8/15/2023,8/23/2023,McLaughlin & Associates,1000,1000,lv,0.578121613,43,54,40.49432313,52.1835337,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2023/08/National-Presentation-RELEASE-8-23-2023-1.pdf,83973,180342,8/24/2023,2023-11-10T14:34:52Z,203,NA
Joe Biden,potus-approve,All polls,8/16/2023,8/22/2023,Morning Consult,7164,45000,a,1.360249949,40,52,38.85022411,53.27166628,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,83972,180012,8/24/2023,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,8/19/2023,8/22/2023,YouGov,1500,1500,a,0.578121613,41,54,41.01152528,54.6618537,NA,https://docs.cdn.yougov.com/f2l1urt62v/econtoplines.pdf,83962,179876,8/23/2023,2023-11-10T14:34:52Z,391,NA
Joe Biden,potus-approve,All polls,8/17/2023,8/21/2023,Global Strategy Group/GBAO (Navigator Research),1000,1000,rv,0.817587425,40,56,38.62789904,54.46515112,NA,https://navigatorresearch.org/wp-content/uploads/2023/08/Navigator-Toplines-08.22.2023.pdf,84058,180844,8/31/2023,2023-11-10T14:34:52Z,413,NA
Joe Biden,potus-approve,All polls,8/17/2023,8/21/2023,Schoen Cooperman Research,800,800,rv,0.731272424,44,54,41.7105729,53.09332494,NA,https://thehill.com/opinion/white-house/4173680-poll-biden-has-to-meet-these-challenges-to-catch-up-to-trump/,83995,180430,8/28/2023,2023-11-10T14:34:52Z,301,NA
Joe Biden,potus-approve,All polls,8/17/2023,8/21/2023,YouGov,1665,1665,a,0.609088914,41,54,41.01152528,54.6618537,NA,https://news.yahoo.com/poll-americans-more-concerned-with-trump-charges-than-hunter-biden-allegations-183908444.html,83961,180819,8/30/2023,2023-11-10T14:34:52Z,391,NA
Joe Biden,potus-approve,All polls,8/17/2023,8/21/2023,Harris Insights & Analytics,2327,2327,rv,1.247189353,44,52,41.37972414,51.85174531,NA,https://harrisx.com/2023/08/amfree-presidential-race-2024/,83951,179931,8/23/2023,2023-11-10T14:34:52Z,133,NA
Joe Biden,potus-approve,All polls,8/17/2023,8/21/2023,Premise,1651,1651,a,0.436756166,32,59,37.54637141,56.73637267,NA,https://projects.fivethirtyeight.com/polls/20230822_US_Premise.pdf,83950,179810,8/22/2023,2023-11-10T14:34:52Z,709,NA
Joe Biden,potus-approve,All polls,8/17/2023,8/20/2023,McLaughlin & Associates,2000,2000,lv,1.156243225,43.8,56.1,41.29432313,54.2835337,NA,https://americasnewmajorityproject.com/state-of-play-august-17-20-2023/,83963,179915,8/23/2023,2023-11-10T14:34:52Z,203,NA
Joe Biden,potus-approve,All polls,8/17/2023,8/20/2023,American Research Group,1100,1100,a,0.857492926,41,54,39.98754612,54.52888729,NA,https://americanresearchgroup.com/economy/,83933,179711,8/21/2023,2023-11-10T14:34:52Z,9,NA
Joe Biden,potus-approve,All polls,8/16/2023,8/17/2023,Emerson College,1000,1000,rv,0.817587425,42.1,47.3,41.55781342,49.83992021,NA,https://emersoncollegepolling.com/august-2023-national-poll-desantis-fades-into-tie-with-ramaswamy-trump-maintains-majority-of-gop-support-ahead-of-debate/,83925,179618,8/19/2023,2023-11-10T14:34:52Z,88,NA
Joe Biden,potus-approve,All polls,8/13/2023,8/17/2023,Rasmussen Reports,1500,1500,lv,0.70805148,46,53,44.88480563,49.87489544,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,83921,179586,8/18/2023,2023-11-10T14:34:52Z,277,NA
Joe Biden,potus-approve,All polls,8/10/2023,8/16/2023,Clarity Campaign Labs,2018,2018,rv,1.161434665,39,55,39.89482398,55.07740792,NA,https://static1.squarespace.com/static/61ae8d5e55be5c7314b4c83a/t/6503070f173dcb6cc26f9025/1694697234331/Clarity+Omnibus+Overview+-+August+2023.pdf,84156,181529,9/14/2023,2023-11-10T14:34:52Z,52,NA
Joe Biden,potus-approve,All polls,8/9/2023,8/15/2023,Morning Consult,7164,45000,a,1.360249949,40,52,38.85022411,53.27166628,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,83426,179017,8/17/2023,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,8/12/2023,8/15/2023,YouGov,1500,1500,a,0.70805148,40,53,40.01152528,53.6618537,NA,https://docs.cdn.yougov.com/m40l43fusr/econtoplines.pdf,83418,178815,8/16/2023,2023-11-10T14:34:52Z,391,NA
Joe Biden,potus-approve,All polls,8/11/2023,8/14/2023,Leger,1002,1002,a,0.818404604,43,54,42.03356646,52.87890248,NA,https://legermarketing.wpenginepowered.com/wp-content/uploads/2023/08/Biden-and-Harris-Approval-Ratings-Aug-14th.pdf,83917,179528,8/17/2023,2023-11-10T14:34:52Z,572,NA
Joe Biden,potus-approve,All polls,8/11/2023,8/14/2023,Beacon Research/Shaw & Co. Research,1002,1002,rv,0.818404604,42,58,39.31540737,56.2041853,NA,https://www.foxnews.com/official-polls/fox-news-poll-voters-feel-bidenomics-making-things-worse,83421,179542,8/17/2023,2023-11-10T14:34:52Z,103,NA
Joe Biden,potus-approve,All polls,8/10/2023,8/14/2023,Quinnipiac University,1818,1818,a,1.102379536,37,56,40.82756237,54.93794908,NA,https://poll.qu.edu/poll-release?releaseid=3877,83420,178930,8/16/2023,2023-11-10T14:34:52Z,267,NA
Joe Biden,potus-approve,All polls,8/11/2023,8/14/2023,Marist College,1220,1220,a,0.903054827,41,52,41.03067336,52.94339705,NA,https://maristpoll.marist.edu/polls/trumps-indictments-2024/,83419,178875,8/16/2023,2023-11-10T14:34:52Z,183,NA
Joe Biden,potus-approve,All polls,8/10/2023,8/14/2023,AP-NORC,1165,1165,a,0.882464342,42,57,39.76047761,54.65171071,NA,https://apnorc.org/projects/economic-perceptions-continue-to-be-a-weak-spot-for-biden/,83413,179024,8/17/2023,2023-11-10T14:34:52Z,397,NA
Joe Biden,potus-approve,All polls,8/11/2023,8/14/2023,RMG Research,1000,1000,rv,0.47203432,37,59,36.13977063,58.32014023,NA,https://twitter.com/RMG_Research/status/1691532525552668672?s=20,83411,178790,8/16/2023,2023-11-10T14:34:52Z,555,NA
